selected_lambda,box_size,avg_count,group
0.875,924509.0,2.6666666666666667e-05,1
0.875,797195.0,2.6666666666666667e-05,1
0.875,927071.0,2.6666666666666667e-05,1
0.875,843209.0,2.6666666666666667e-05,1
0.875,893939.0,2.6666666666666667e-05,1
0.875,835028.0,2.6666666666666667e-05,1
0.875,928197.0,0.00018666666666666666,1
0.875,855870.0,2.6666666666666667e-05,1
0.875,827850.0,2.6666666666666667e-05,1
0.875,819208.0,2.6666666666666667e-05,1
0.875,806910.0,2.6666666666666667e-05,1
0.875,797473.0,2.6666666666666667e-05,1
0.875,926981.0,5.333333333333333e-05,1
0.875,843282.0,2.6666666666666667e-05,1
0.875,826562.0,2.6666666666666667e-05,1
0.875,835268.0,2.6666666666666667e-05,1
0.875,894000.0,2.6666666666666667e-05,1
0.875,928135.0,2.6666666666666667e-05,1
0.875,855665.0,2.6666666666666667e-05,1
0.875,827809.0,2.6666666666666667e-05,1
0.875,818937.0,2.6666666666666667e-05,1
0.875,807124.0,5.333333333333333e-05,1
0.875,798075.0,2.6666666666666667e-05,1
0.875,926907.0,8e-05,1
0.875,843400.0,2.6666666666666667e-05,1
0.875,835417.0,5.333333333333333e-05,1
0.875,826599.0,8e-05,1
0.875,894157.0,2.6666666666666667e-05,1
0.875,928112.0,5.333333333333333e-05,1
0.875,855365.0,2.6666666666666667e-05,1
0.875,927457.0,0.00013333333333333334,1
0.875,827669.0,5.333333333333333e-05,1
0.875,818663.0,5.333333333333333e-05,1
0.875,807256.0,2.6666666666666667e-05,1
0.875,798109.0,2.6666666666666667e-05,1
0.875,924511.0,2.6666666666666667e-05,1
0.875,926886.0,8e-05,1
0.875,843312.0,5.333333333333333e-05,1
0.875,826658.0,2.6666666666666667e-05,1
0.875,894309.0,2.6666666666666667e-05,1
0.875,928101.0,0.00018666666666666666,1
0.875,818521.0,2.6666666666666667e-05,1
0.875,807409.0,2.6666666666666667e-05,1
0.875,798000.0,2.6666666666666667e-05,1
0.875,290.0,2.6666666666666667e-05,1
0.875,926878.0,5.333333333333333e-05,1
0.875,843499.0,2.6666666666666667e-05,1
0.875,835721.0,2.6666666666666667e-05,1
0.875,894370.0,2.6666666666666667e-05,1
0.875,855167.0,5.333333333333333e-05,1
0.875,928090.0,8e-05,1
0.875,827565.0,5.333333333333333e-05,1
0.875,818624.0,5.333333333333333e-05,1
0.875,927429.0,5.333333333333333e-05,1
0.875,798088.0,2.6666666666666667e-05,1
0.875,807156.0,2.6666666666666667e-05,1
0.875,924416.0,5.333333333333333e-05,1
0.875,926856.0,8e-05,1
0.875,843853.0,5.333333333333333e-05,1
0.875,835534.0,2.6666666666666667e-05,1
0.875,894427.0,2.6666666666666667e-05,1
0.875,855137.0,2.6666666666666667e-05,1
0.875,928033.0,8e-05,1
0.875,827521.0,5.333333333333333e-05,1
0.875,818527.0,2.6666666666666667e-05,1
0.875,798065.0,5.333333333333333e-05,1
0.875,927433.0,8e-05,1
0.875,807230.0,2.6666666666666667e-05,1
0.875,924414.0,5.333333333333333e-05,1
0.875,926804.0,8e-05,1
0.875,844034.0,2.6666666666666667e-05,1
0.875,835355.0,2.6666666666666667e-05,1
0.875,826963.0,2.6666666666666667e-05,1
0.875,894458.0,2.6666666666666667e-05,1
0.875,855015.0,2.6666666666666667e-05,1
0.875,928012.0,8e-05,1
0.875,827535.0,5.333333333333333e-05,1
0.875,818484.0,2.6666666666666667e-05,1
0.875,797776.0,2.6666666666666667e-05,1
0.875,807252.0,2.6666666666666667e-05,1
0.875,924428.0,2.6666666666666667e-05,1
0.875,926766.0,2.6666666666666667e-05,1
0.875,844001.0,2.6666666666666667e-05,1
0.875,835379.0,2.6666666666666667e-05,1
0.875,827013.0,2.6666666666666667e-05,1
0.875,855096.0,2.6666666666666667e-05,1
0.875,894357.0,2.6666666666666667e-05,1
0.875,827362.0,2.6666666666666667e-05,1
0.875,928035.0,8e-05,1
0.875,797656.0,2.6666666666666667e-05,1
0.875,818485.0,8e-05,1
0.875,807337.0,2.6666666666666667e-05,1
0.875,927491.0,2.6666666666666667e-05,1
0.875,924478.0,2.6666666666666667e-05,1
0.875,835338.0,2.6666666666666667e-05,1
0.875,843906.0,2.6666666666666667e-05,1
0.875,827215.0,2.6666666666666667e-05,1
0.875,926810.0,8e-05,1
0.875,854880.0,2.6666666666666667e-05,1
0.875,894257.0,2.6666666666666667e-05,1
0.875,797222.0,5.333333333333333e-05,1
0.875,827092.0,2.6666666666666667e-05,1
0.875,818057.0,2.6666666666666667e-05,1
0.875,928079.0,5.333333333333333e-05,1
0.875,807113.0,2.6666666666666667e-05,1
0.875,924458.0,2.6666666666666667e-05,1
0.875,835381.0,2.6666666666666667e-05,1
0.875,843855.0,2.6666666666666667e-05,1
0.875,827081.0,2.6666666666666667e-05,1
0.875,926848.0,8e-05,1
0.875,854552.0,2.6666666666666667e-05,1
0.875,796999.0,2.6666666666666667e-05,1
0.875,894194.0,2.6666666666666667e-05,1
0.875,826962.0,8e-05,1
0.875,818102.0,2.6666666666666667e-05,1
0.875,807050.0,2.6666666666666667e-05,1
0.875,928121.0,0.00016,1
0.875,927526.0,0.00010666666666666667,1
0.875,924453.0,2.6666666666666667e-05,1
0.875,835383.0,2.6666666666666667e-05,1
0.875,827302.0,2.6666666666666667e-05,1
0.875,926828.0,8e-05,1
0.875,796801.0,2.6666666666666667e-05,1
0.875,854575.0,2.6666666666666667e-05,1
0.875,827177.0,2.6666666666666667e-05,1
0.875,894058.0,2.6666666666666667e-05,1
0.875,817936.0,2.6666666666666667e-05,1
0.875,806806.0,2.6666666666666667e-05,1
0.875,835362.0,5.333333333333333e-05,1
0.875,827282.0,2.6666666666666667e-05,1
0.875,844111.0,2.6666666666666667e-05,1
0.875,926829.0,2.6666666666666667e-05,1
0.875,796904.0,2.6666666666666667e-05,1
0.875,854770.0,2.6666666666666667e-05,1
0.875,827090.0,5.333333333333333e-05,1
0.875,806869.0,2.6666666666666667e-05,1
0.875,817856.0,2.6666666666666667e-05,1
0.875,893955.0,2.6666666666666667e-05,1
0.875,928151.0,8e-05,1
0.875,927584.0,5.333333333333333e-05,1
0.875,835555.0,5.333333333333333e-05,1
0.875,827095.0,5.333333333333333e-05,1
0.875,924391.0,2.6666666666666667e-05,1
0.875,844058.0,2.6666666666666667e-05,1
0.875,796793.0,2.6666666666666667e-05,1
0.875,926841.0,5.333333333333333e-05,1
0.875,827357.0,2.6666666666666667e-05,1
0.875,807015.0,2.6666666666666667e-05,1
0.875,817700.0,2.6666666666666667e-05,1
0.875,893801.0,2.6666666666666667e-05,1
0.875,928155.0,0.00010666666666666667,1
0.875,927598.0,2.6666666666666667e-05,1
0.875,835761.0,5.333333333333333e-05,1
0.875,924395.0,2.6666666666666667e-05,1
0.875,796777.0,2.6666666666666667e-05,1
0.875,926751.0,2.6666666666666667e-05,1
0.875,827606.0,2.6666666666666667e-05,1
0.875,855107.0,2.6666666666666667e-05,1
0.875,817679.0,2.6666666666666667e-05,1
0.875,893556.0,2.6666666666666667e-05,1
0.875,928148.0,0.00016,1
0.875,836115.0,2.6666666666666667e-05,1
0.875,827120.0,2.6666666666666667e-05,1
0.875,843978.0,2.6666666666666667e-05,1
0.875,926772.0,2.6666666666666667e-05,1
0.875,828049.0,2.6666666666666667e-05,1
0.875,855297.0,2.6666666666666667e-05,1
0.875,807086.0,2.6666666666666667e-05,1
0.875,817765.0,2.6666666666666667e-05,1
0.875,893466.0,2.6666666666666667e-05,1
0.875,928129.0,0.00010666666666666667,1
0.875,826933.0,2.6666666666666667e-05,1
0.875,844215.0,2.6666666666666667e-05,1
0.875,797345.0,2.6666666666666667e-05,1
0.875,924394.0,5.333333333333333e-05,1
0.875,828451.0,5.333333333333333e-05,1
0.875,807228.0,2.6666666666666667e-05,1
0.875,855386.0,2.6666666666666667e-05,1
0.875,926803.0,2.6666666666666667e-05,1
0.875,818232.0,2.6666666666666667e-05,1
0.875,893296.0,2.6666666666666667e-05,1
0.875,928105.0,8e-05,1
0.875,836117.0,2.6666666666666667e-05,1
0.875,826759.0,5.333333333333333e-05,1
0.875,797576.0,2.6666666666666667e-05,1
0.875,844255.0,5.333333333333333e-05,1
0.875,924420.0,2.6666666666666667e-05,1
0.875,855498.0,2.6666666666666667e-05,1
0.875,818422.0,2.6666666666666667e-05,1
0.875,926830.0,0.00010666666666666667,1
0.875,893091.0,2.6666666666666667e-05,1
0.875,928057.0,5.333333333333333e-05,1
0.875,836248.0,5.333333333333333e-05,1
0.875,826967.0,5.333333333333333e-05,1
0.875,927581.0,2.6666666666666667e-05,1
0.875,797587.0,2.6666666666666667e-05,1
0.875,844635.0,2.6666666666666667e-05,1
0.875,828899.0,2.6666666666666667e-05,1
0.875,807175.0,2.6666666666666667e-05,1
0.875,855466.0,2.6666666666666667e-05,1
0.875,818617.0,5.333333333333333e-05,1
0.875,926865.0,5.333333333333333e-05,1
0.875,892838.0,2.6666666666666667e-05,1
0.875,928073.0,0.00010666666666666667,1
0.875,836247.0,2.6666666666666667e-05,1
0.875,826980.0,2.6666666666666667e-05,1
0.875,797725.0,2.6666666666666667e-05,1
0.875,844982.0,5.333333333333333e-05,1
0.875,829077.0,5.333333333333333e-05,1
0.875,807187.0,2.6666666666666667e-05,1
0.875,855373.0,2.6666666666666667e-05,1
0.875,819059.0,2.6666666666666667e-05,1
0.875,926837.0,5.333333333333333e-05,1
0.875,892701.0,2.6666666666666667e-05,1
0.875,928093.0,0.00013333333333333334,1
0.875,827142.0,5.333333333333333e-05,1
0.875,797896.0,2.6666666666666667e-05,1
0.875,927570.0,5.333333333333333e-05,1
0.875,844965.0,2.6666666666666667e-05,1
0.875,924436.0,2.6666666666666667e-05,1
0.875,807433.0,2.6666666666666667e-05,1
0.875,819164.0,2.6666666666666667e-05,1
0.875,855296.0,2.6666666666666667e-05,1
0.875,926785.0,2.6666666666666667e-05,1
0.875,892585.0,2.6666666666666667e-05,1
0.875,928088.0,0.00013333333333333334,1
0.875,836390.0,2.6666666666666667e-05,1
0.875,797643.0,2.6666666666666667e-05,1
0.875,844934.0,5.333333333333333e-05,1
0.875,927572.0,8e-05,1
0.875,924449.0,2.6666666666666667e-05,1
0.875,819747.0,5.333333333333333e-05,1
0.875,855450.0,5.333333333333333e-05,1
0.875,892436.0,2.6666666666666667e-05,1
0.875,926801.0,5.333333333333333e-05,1
0.875,797819.0,2.6666666666666667e-05,1
0.875,836004.0,2.6666666666666667e-05,1
0.875,928063.0,0.00016,1
0.875,827138.0,2.6666666666666667e-05,1
0.875,845096.0,5.333333333333333e-05,1
0.875,807353.0,2.6666666666666667e-05,1
0.875,829130.0,2.6666666666666667e-05,1
0.875,924474.0,2.6666666666666667e-05,1
0.875,819933.0,2.6666666666666667e-05,1
0.875,855576.0,2.6666666666666667e-05,1
0.875,892455.0,2.6666666666666667e-05,1
0.875,926753.0,2.6666666666666667e-05,1
0.875,798145.0,5.333333333333333e-05,1
0.875,835923.0,5.333333333333333e-05,1
0.875,928106.0,0.00016,1
0.875,845065.0,2.6666666666666667e-05,1
0.875,807407.0,2.6666666666666667e-05,1
0.875,828993.0,2.6666666666666667e-05,1
0.875,927643.0,2.6666666666666667e-05,1
0.875,924523.0,2.6666666666666667e-05,1
0.875,820339.0,2.6666666666666667e-05,1
0.875,855722.0,2.6666666666666667e-05,1
0.875,892510.0,2.6666666666666667e-05,1
0.875,926721.0,8e-05,1
0.875,798097.0,2.6666666666666667e-05,1
0.875,835994.0,2.6666666666666667e-05,1
0.875,928115.0,0.00010666666666666667,1
0.875,845166.0,2.6666666666666667e-05,1
0.875,828722.0,2.6666666666666667e-05,1
0.875,820351.0,2.6666666666666667e-05,1
0.875,927647.0,8e-05,1
0.875,924552.0,5.333333333333333e-05,1
0.875,855967.0,2.6666666666666667e-05,1
0.875,892677.0,2.6666666666666667e-05,1
0.875,797918.0,2.6666666666666667e-05,1
0.875,926697.0,2.6666666666666667e-05,1
0.875,928134.0,8e-05,1
0.875,807154.0,2.6666666666666667e-05,1
0.875,828474.0,2.6666666666666667e-05,1
0.875,845113.0,2.6666666666666667e-05,1
0.875,820477.0,2.6666666666666667e-05,1
0.875,927655.0,0.00010666666666666667,1
0.875,856096.0,2.6666666666666667e-05,1
0.875,924626.0,2.6666666666666667e-05,1
0.875,797822.0,2.6666666666666667e-05,1
0.875,835932.0,2.6666666666666667e-05,1
0.875,826773.0,2.6666666666666667e-05,1
0.875,926678.0,8e-05,1
0.875,806987.0,2.6666666666666667e-05,1
0.875,828540.0,2.6666666666666667e-05,1
0.875,845075.0,2.6666666666666667e-05,1
0.875,820933.0,2.6666666666666667e-05,1
0.875,855982.0,2.6666666666666667e-05,1
0.875,927651.0,5.333333333333333e-05,1
0.875,924707.0,2.6666666666666667e-05,1
0.875,797476.0,2.6666666666666667e-05,1
0.875,892780.0,5.333333333333333e-05,1
0.875,836126.0,2.6666666666666667e-05,1
0.875,926632.0,8e-05,1
0.875,806822.0,2.6666666666666667e-05,1
0.875,928075.0,0.00013333333333333334,1
0.875,828416.0,2.6666666666666667e-05,1
0.875,845106.0,2.6666666666666667e-05,1
0.875,821346.0,2.6666666666666667e-05,1
0.875,856154.0,2.6666666666666667e-05,1
0.875,924839.0,2.6666666666666667e-05,1
0.875,797289.0,2.6666666666666667e-05,1
0.875,892817.0,2.6666666666666667e-05,1
0.875,826767.0,2.6666666666666667e-05,1
0.875,926582.0,0.00010666666666666667,1
0.875,806809.0,2.6666666666666667e-05,1
0.875,845104.0,5.333333333333333e-05,1
0.875,928018.0,8e-05,1
0.875,856390.0,2.6666666666666667e-05,1
0.875,927648.0,5.333333333333333e-05,1
0.875,924870.0,2.6666666666666667e-05,1
0.875,796595.0,2.6666666666666667e-05,1
0.875,836460.0,5.333333333333333e-05,1
0.875,806950.0,2.6666666666666667e-05,1
0.875,926535.0,2.6666666666666667e-05,1
0.875,827973.0,5.333333333333333e-05,1
0.875,844788.0,2.6666666666666667e-05,1
0.875,928032.0,0.00010666666666666667,1
0.875,856386.0,2.6666666666666667e-05,1
0.875,927633.0,5.333333333333333e-05,1
0.875,924953.0,2.6666666666666667e-05,1
0.875,796194.0,2.6666666666666667e-05,1
0.875,827030.0,2.6666666666666667e-05,1
0.875,892760.0,2.6666666666666667e-05,1
0.875,836607.0,2.6666666666666667e-05,1
0.875,806954.0,2.6666666666666667e-05,1
0.875,926513.0,2.6666666666666667e-05,1
0.875,844380.0,2.6666666666666667e-05,1
0.875,821954.0,2.6666666666666667e-05,1
0.875,928006.0,0.00010666666666666667,1
0.875,856537.0,2.6666666666666667e-05,1
0.875,795744.0,2.6666666666666667e-05,1
0.875,927619.0,0.00010666666666666667,1
0.875,925009.0,8e-05,1
0.875,826832.0,5.333333333333333e-05,1
0.875,836482.0,2.6666666666666667e-05,1
0.875,892903.0,2.6666666666666667e-05,1
0.875,828042.0,2.6666666666666667e-05,1
0.875,844404.0,2.6666666666666667e-05,1
0.875,856714.0,2.6666666666666667e-05,1
0.875,795394.0,2.6666666666666667e-05,1
0.875,925127.0,2.6666666666666667e-05,1
0.875,826844.0,2.6666666666666667e-05,1
0.875,836570.0,2.6666666666666667e-05,1
0.875,893019.0,2.6666666666666667e-05,1
0.875,806678.0,2.6666666666666667e-05,1
0.875,828120.0,2.6666666666666667e-05,1
0.875,844428.0,2.6666666666666667e-05,1
0.875,926635.0,2.6666666666666667e-05,1
0.875,821568.0,2.6666666666666667e-05,1
0.875,856744.0,2.6666666666666667e-05,1
0.875,795304.0,2.6666666666666667e-05,1
0.875,927666.0,2.6666666666666667e-05,1
0.875,925177.0,2.6666666666666667e-05,1
0.875,836658.0,8e-05,1
0.875,892951.0,2.6666666666666667e-05,1
0.875,806792.0,2.6666666666666667e-05,1
0.875,844335.0,2.6666666666666667e-05,1
0.875,821684.0,5.333333333333333e-05,1
0.875,926589.0,0.00010666666666666667,1
0.875,795324.0,2.6666666666666667e-05,1
0.875,927946.0,0.00024,1
0.875,827206.0,2.6666666666666667e-05,1
0.875,927721.0,5.333333333333333e-05,1
0.875,925171.0,2.6666666666666667e-05,1
0.875,836662.0,2.6666666666666667e-05,1
0.875,806379.0,2.6666666666666667e-05,1
0.875,892963.0,2.6666666666666667e-05,1
0.875,828456.0,2.6666666666666667e-05,1
0.875,844337.0,2.6666666666666667e-05,1
0.875,821542.0,5.333333333333333e-05,1
0.875,926603.0,2.6666666666666667e-05,1
0.875,795345.0,2.6666666666666667e-05,1
0.875,927913.0,8e-05,1
0.875,856937.0,2.6666666666666667e-05,1
0.875,827315.0,5.333333333333333e-05,1
0.875,925201.0,2.6666666666666667e-05,1
0.875,836657.0,2.6666666666666667e-05,1
0.875,806308.0,2.6666666666666667e-05,1
0.875,892912.0,2.6666666666666667e-05,1
0.875,828715.0,5.333333333333333e-05,1
0.875,844585.0,5.333333333333333e-05,1
0.875,821447.0,5.333333333333333e-05,1
0.875,795258.0,2.6666666666666667e-05,1
0.875,926595.0,8e-05,1
0.875,856881.0,2.6666666666666667e-05,1
0.875,827245.0,2.6666666666666667e-05,1
0.875,925206.0,5.333333333333333e-05,1
0.875,836860.0,2.6666666666666667e-05,1
0.875,806444.0,2.6666666666666667e-05,1
0.875,828976.0,2.6666666666666667e-05,1
0.875,892812.0,2.6666666666666667e-05,1
0.875,821606.0,2.6666666666666667e-05,1
0.875,844242.0,5.333333333333333e-05,1
0.875,795741.0,2.6666666666666667e-05,1
0.875,926658.0,2.6666666666666667e-05,1
0.875,856990.0,2.6666666666666667e-05,1
0.875,927940.0,8e-05,1
0.875,827272.0,2.6666666666666667e-05,1
0.875,836720.0,2.6666666666666667e-05,1
0.875,925210.0,0.00010666666666666667,1
0.875,806586.0,2.6666666666666667e-05,1
0.875,829057.0,2.6666666666666667e-05,1
0.875,892931.0,2.6666666666666667e-05,1
0.875,821429.0,2.6666666666666667e-05,1
0.875,795795.0,2.6666666666666667e-05,1
0.875,926716.0,8e-05,1
0.875,857182.0,2.6666666666666667e-05,1
0.875,927978.0,0.00013333333333333334,1
0.875,827721.0,5.333333333333333e-05,1
0.875,836815.0,2.6666666666666667e-05,1
0.875,806868.0,2.6666666666666667e-05,1
0.875,925260.0,2.6666666666666667e-05,1
0.875,927626.0,8e-05,1
0.875,892867.0,2.6666666666666667e-05,1
0.875,821252.0,2.6666666666666667e-05,1
0.875,844376.0,2.6666666666666667e-05,1
0.875,796093.0,2.6666666666666667e-05,1
0.875,926818.0,5.333333333333333e-05,1
0.875,857068.0,2.6666666666666667e-05,1
0.875,927997.0,8e-05,1
0.875,828190.0,2.6666666666666667e-05,1
0.875,836595.0,2.6666666666666667e-05,1
0.875,807119.0,2.6666666666666667e-05,1
0.875,925241.0,5.333333333333333e-05,1
0.875,829156.0,2.6666666666666667e-05,1
0.875,892892.0,2.6666666666666667e-05,1
0.875,821211.0,2.6666666666666667e-05,1
0.875,796222.0,2.6666666666666667e-05,1
0.875,844519.0,2.6666666666666667e-05,1
0.875,856767.0,2.6666666666666667e-05,1
0.875,926852.0,5.333333333333333e-05,1
0.875,928016.0,5.333333333333333e-05,1
0.875,836269.0,2.6666666666666667e-05,1
0.875,807062.0,2.6666666666666667e-05,1
0.875,925297.0,0.00013333333333333334,1
0.875,927562.0,0.00013333333333333334,1
0.875,892744.0,2.6666666666666667e-05,1
0.875,796516.0,2.6666666666666667e-05,1
0.875,821200.0,5.333333333333333e-05,1
0.875,856773.0,2.6666666666666667e-05,1
0.875,928002.0,8e-05,1
0.875,836237.0,2.6666666666666667e-05,1
0.875,807215.0,2.6666666666666667e-05,1
0.875,925343.0,0.00013333333333333334,1
0.875,927550.0,5.333333333333333e-05,1
0.875,796163.0,2.6666666666666667e-05,1
0.875,892671.0,2.6666666666666667e-05,1
0.875,821366.0,2.6666666666666667e-05,1
0.875,844871.0,2.6666666666666667e-05,1
0.875,856863.0,2.6666666666666667e-05,1
0.875,828747.0,2.6666666666666667e-05,1
0.875,926836.0,2.6666666666666667e-05,1
0.875,928008.0,0.00013333333333333334,1
0.875,829587.0,5.333333333333333e-05,1
0.875,925380.0,2.6666666666666667e-05,1
0.875,796022.0,2.6666666666666667e-05,1
0.875,892594.0,2.6666666666666667e-05,1
0.875,821314.0,8e-05,1
0.875,844837.0,2.6666666666666667e-05,1
0.875,856930.0,2.6666666666666667e-05,1
0.875,828961.0,2.6666666666666667e-05,1
0.875,926860.0,0.00010666666666666667,1
0.875,836459.0,2.6666666666666667e-05,1
0.875,807497.0,2.6666666666666667e-05,1
0.875,928023.0,0.00016,1
0.875,829739.0,5.333333333333333e-05,1
0.875,796226.0,2.6666666666666667e-05,1
0.875,925391.0,0.00016,1
0.875,821382.0,2.6666666666666667e-05,1
0.875,892597.0,2.6666666666666667e-05,1
0.875,845122.0,2.6666666666666667e-05,1
0.875,927588.0,0.00010666666666666667,1
0.875,836356.0,2.6666666666666667e-05,1
0.875,926925.0,5.333333333333333e-05,1
0.875,807685.0,2.6666666666666667e-05,1
0.875,928019.0,0.00010666666666666667,1
0.875,829596.0,2.6666666666666667e-05,1
0.875,796346.0,2.6666666666666667e-05,1
0.875,821573.0,2.6666666666666667e-05,1
0.875,845273.0,2.6666666666666667e-05,1
0.875,291.0,5.333333333333333e-05,1
0.875,892631.0,2.6666666666666667e-05,1
0.875,927587.0,5.333333333333333e-05,1
0.875,856981.0,5.333333333333333e-05,1
0.875,829074.0,2.6666666666666667e-05,1
0.875,926937.0,8e-05,1
0.875,927962.0,8e-05,1
0.875,796686.0,2.6666666666666667e-05,1
0.875,925416.0,8e-05,1
0.875,845472.0,2.6666666666666667e-05,1
0.875,298.0,2.6666666666666667e-05,1
0.875,892770.0,2.6666666666666667e-05,1
0.875,927594.0,0.00013333333333333334,1
0.875,857045.0,2.6666666666666667e-05,1
0.875,828790.0,5.333333333333333e-05,1
0.875,836710.0,2.6666666666666667e-05,1
0.875,807955.0,2.6666666666666667e-05,1
0.875,829767.0,2.6666666666666667e-05,1
0.875,927903.0,0.00013333333333333334,1
0.875,797099.0,2.6666666666666667e-05,1
0.875,821672.0,5.333333333333333e-05,1
0.875,925465.0,5.333333333333333e-05,1
0.875,845771.0,2.6666666666666667e-05,1
0.875,297.0,2.6666666666666667e-05,1
0.875,892875.0,2.6666666666666667e-05,1
0.875,857007.0,2.6666666666666667e-05,1
0.875,828952.0,2.6666666666666667e-05,1
0.875,836540.0,2.6666666666666667e-05,1
0.875,808105.0,2.6666666666666667e-05,1
0.875,797452.0,2.6666666666666667e-05,1
0.875,829766.0,2.6666666666666667e-05,1
0.875,927846.0,5.333333333333333e-05,1
0.875,821939.0,2.6666666666666667e-05,1
0.875,846043.0,5.333333333333333e-05,1
0.875,925442.0,8e-05,1
0.875,828940.0,2.6666666666666667e-05,1
0.875,836205.0,2.6666666666666667e-05,1
0.875,808111.0,2.6666666666666667e-05,1
0.875,797670.0,2.6666666666666667e-05,1
0.875,926997.0,8e-05,1
0.875,821955.0,5.333333333333333e-05,1
0.875,846123.0,2.6666666666666667e-05,1
0.875,925457.0,2.6666666666666667e-05,1
0.875,927542.0,0.00010666666666666667,1
0.875,856976.0,2.6666666666666667e-05,1
0.875,829173.0,5.333333333333333e-05,1
0.875,836267.0,2.6666666666666667e-05,1
0.875,807956.0,2.6666666666666667e-05,1
0.875,798011.0,2.6666666666666667e-05,1
0.875,829473.0,5.333333333333333e-05,1
0.875,927036.0,5.333333333333333e-05,1
0.875,927763.0,0.00013333333333333334,1
0.875,821801.0,5.333333333333333e-05,1
0.875,846335.0,2.6666666666666667e-05,1
0.875,925451.0,2.6666666666666667e-05,1
0.875,893087.0,2.6666666666666667e-05,1
0.875,856880.0,2.6666666666666667e-05,1
0.875,836068.0,2.6666666666666667e-05,1
